"Genome"	"Sugar"	"Category"	"Transporter_Count"
"GCA_000815165.1_ASM81516v1"	"mannose_transporters"	"MRSA"	8
"GCA_000815165.1_ASM81516v1"	"polysia_transporters"	"MRSA"	3
"GCA_000815165.1_ASM81516v1"	"ribose_transporters"	"MRSA"	24
"GCA_000815165.1_ASM81516v1"	"sia_transporters"	"MRSA"	5
"GCA_000815165.1_ASM81516v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000815205.1_ASM81520v1"	"arabinose_transporters"	"MRSA"	21
"GCA_000815205.1_ASM81520v1"	"galactose_transporters"	"MRSA"	2
"GCA_000815205.1_ASM81520v1"	"glucose_transporters"	"MRSA"	19
"GCA_000815205.1_ASM81520v1"	"lactose_transporters"	"MRSA"	6
"GCA_000815205.1_ASM81520v1"	"mannitol_transporters"	"MRSA"	44
"GCA_000815205.1_ASM81520v1"	"mannose_transporters"	"MRSA"	8
"GCA_000815205.1_ASM81520v1"	"polysia_transporters"	"MRSA"	3
"GCA_000815205.1_ASM81520v1"	"ribose_transporters"	"MRSA"	24
"GCA_000815205.1_ASM81520v1"	"sia_transporters"	"MRSA"	5
"GCA_000815205.1_ASM81520v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000815245.1_ASM81524v1"	"arabinose_transporters"	"MRSA"	21
"GCA_000815245.1_ASM81524v1"	"galactose_transporters"	"MRSA"	2
"GCA_000815245.1_ASM81524v1"	"glucose_transporters"	"MRSA"	19
"GCA_000815245.1_ASM81524v1"	"lactose_transporters"	"MRSA"	6
"GCA_000815245.1_ASM81524v1"	"mannitol_transporters"	"MRSA"	44
"GCA_000815245.1_ASM81524v1"	"mannose_transporters"	"MRSA"	8
"GCA_000815245.1_ASM81524v1"	"polysia_transporters"	"MRSA"	3
"GCA_000815245.1_ASM81524v1"	"ribose_transporters"	"MRSA"	24
"GCA_000815245.1_ASM81524v1"	"sia_transporters"	"MRSA"	5
"GCA_000815245.1_ASM81524v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000828035.1_ASM82803v1"	"arabinose_transporters"	"MRSA"	20
"GCA_000828035.1_ASM82803v1"	"galactose_transporters"	"MRSA"	2
"GCA_000828035.1_ASM82803v1"	"glucose_transporters"	"MRSA"	19
"GCA_000828035.1_ASM82803v1"	"lactose_transporters"	"MRSA"	4
"GCA_000828035.1_ASM82803v1"	"mannitol_transporters"	"MRSA"	43
"GCA_000828035.1_ASM82803v1"	"mannose_transporters"	"MRSA"	8
"GCA_000828035.1_ASM82803v1"	"polysia_transporters"	"MRSA"	3
"GCA_000828035.1_ASM82803v1"	"ribose_transporters"	"MRSA"	24
"GCA_000828035.1_ASM82803v1"	"sia_transporters"	"MRSA"	5
"GCA_000828035.1_ASM82803v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000967345.1_ASM96734v1"	"arabinose_transporters"	"MRSA"	22
"GCA_000967345.1_ASM96734v1"	"galactose_transporters"	"MRSA"	2
"GCA_000967345.1_ASM96734v1"	"glucose_transporters"	"MRSA"	19
"GCA_000967345.1_ASM96734v1"	"lactose_transporters"	"MRSA"	5
"GCA_000967345.1_ASM96734v1"	"mannitol_transporters"	"MRSA"	45
"GCA_000967345.1_ASM96734v1"	"mannose_transporters"	"MRSA"	8
"GCA_000967345.1_ASM96734v1"	"polysia_transporters"	"MRSA"	3
"GCA_000967345.1_ASM96734v1"	"ribose_transporters"	"MRSA"	23
"GCA_000967345.1_ASM96734v1"	"sia_transporters"	"MRSA"	5
"GCA_000967345.1_ASM96734v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000967365.1_ASM96736v1"	"arabinose_transporters"	"MRSA"	22
"GCA_000967365.1_ASM96736v1"	"galactose_transporters"	"MRSA"	2
"GCA_000967365.1_ASM96736v1"	"glucose_transporters"	"MRSA"	19
"GCA_000967365.1_ASM96736v1"	"lactose_transporters"	"MRSA"	5
"GCA_000967365.1_ASM96736v1"	"mannitol_transporters"	"MRSA"	45
"GCA_000967365.1_ASM96736v1"	"mannose_transporters"	"MRSA"	8
"GCA_000967365.1_ASM96736v1"	"polysia_transporters"	"MRSA"	3
"GCA_000967365.1_ASM96736v1"	"ribose_transporters"	"MRSA"	23
"GCA_000967365.1_ASM96736v1"	"sia_transporters"	"MRSA"	5
"GCA_000967365.1_ASM96736v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000967385.1_ASM96738v1"	"arabinose_transporters"	"MRSA"	22
"GCA_000967385.1_ASM96738v1"	"galactose_transporters"	"MRSA"	2
"GCA_000967385.1_ASM96738v1"	"glucose_transporters"	"MRSA"	18
"GCA_000967385.1_ASM96738v1"	"lactose_transporters"	"MRSA"	5
"GCA_000967385.1_ASM96738v1"	"mannitol_transporters"	"MRSA"	45
"GCA_000967385.1_ASM96738v1"	"mannose_transporters"	"MRSA"	8
"GCA_000967385.1_ASM96738v1"	"polysia_transporters"	"MRSA"	3
"GCA_000967385.1_ASM96738v1"	"ribose_transporters"	"MRSA"	23
"GCA_000967385.1_ASM96738v1"	"sia_transporters"	"MRSA"	6
"GCA_000967385.1_ASM96738v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000967405.1_ASM96740v1"	"arabinose_transporters"	"MRSA"	22
"GCA_000967405.1_ASM96740v1"	"galactose_transporters"	"MRSA"	2
"GCA_000967405.1_ASM96740v1"	"glucose_transporters"	"MRSA"	19
"GCA_000967405.1_ASM96740v1"	"lactose_transporters"	"MRSA"	5
"GCA_000967405.1_ASM96740v1"	"mannitol_transporters"	"MRSA"	45
"GCA_000967405.1_ASM96740v1"	"mannose_transporters"	"MRSA"	8
"GCA_000967405.1_ASM96740v1"	"polysia_transporters"	"MRSA"	3
"GCA_000967405.1_ASM96740v1"	"ribose_transporters"	"MRSA"	23
"GCA_000967405.1_ASM96740v1"	"sia_transporters"	"MRSA"	5
"GCA_000967405.1_ASM96740v1"	"sucrose_transporters"	"MRSA"	3
"GCA_000969225.1_ASM96922v1"	"arabinose_transporters"	"MRSA"	21
"GCA_000969225.1_ASM96922v1"	"galactose_transporters"	"MRSA"	2
"GCA_000969225.1_ASM96922v1"	"glucose_transporters"	"MRSA"	21
"GCA_000969225.1_ASM96922v1"	"lactose_transporters"	"MRSA"	6
"GCA_000969225.1_ASM96922v1"	"mannitol_transporters"	"MRSA"	44
"GCA_000969225.1_ASM96922v1"	"mannose_transporters"	"MRSA"	8
"GCA_000969225.1_ASM96922v1"	"polysia_transporters"	"MRSA"	3
"GCA_000969225.1_ASM96922v1"	"ribose_transporters"	"MRSA"	23
"GCA_000969225.1_ASM96922v1"	"sia_transporters"	"MRSA"	5
"GCA_000969225.1_ASM96922v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001018645.2_ASM101864v2"	"arabinose_transporters"	"MSSA"	22
"GCA_001018645.2_ASM101864v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018645.2_ASM101864v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018645.2_ASM101864v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018645.2_ASM101864v2"	"mannitol_transporters"	"MSSA"	46
"GCA_001018645.2_ASM101864v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018645.2_ASM101864v2"	"polysia_transporters"	"MSSA"	4
"GCA_001018645.2_ASM101864v2"	"ribose_transporters"	"MSSA"	23
"GCA_001018645.2_ASM101864v2"	"sia_transporters"	"MSSA"	5
"GCA_001018645.2_ASM101864v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018655.2_ASM101865v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001018655.2_ASM101865v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018655.2_ASM101865v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018655.2_ASM101865v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018655.2_ASM101865v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001018655.2_ASM101865v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018655.2_ASM101865v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018655.2_ASM101865v2"	"ribose_transporters"	"MSSA"	24
"GCA_001018655.2_ASM101865v2"	"sia_transporters"	"MSSA"	5
"GCA_001018655.2_ASM101865v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018685.2_ASM101868v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001018685.2_ASM101868v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018685.2_ASM101868v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018685.2_ASM101868v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018685.2_ASM101868v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001018685.2_ASM101868v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018685.2_ASM101868v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018685.2_ASM101868v2"	"ribose_transporters"	"MSSA"	24
"GCA_001018685.2_ASM101868v2"	"sia_transporters"	"MSSA"	5
"GCA_001018685.2_ASM101868v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018725.2_ASM101872v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001018725.2_ASM101872v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018725.2_ASM101872v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018725.2_ASM101872v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018725.2_ASM101872v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001018725.2_ASM101872v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018725.2_ASM101872v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018725.2_ASM101872v2"	"ribose_transporters"	"MSSA"	24
"GCA_001018725.2_ASM101872v2"	"sia_transporters"	"MSSA"	5
"GCA_001018725.2_ASM101872v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018735.2_ASM101873v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001018735.2_ASM101873v2"	"galactose_transporters"	"MRSA"	2
"GCA_001018735.2_ASM101873v2"	"glucose_transporters"	"MRSA"	19
"GCA_001018735.2_ASM101873v2"	"lactose_transporters"	"MRSA"	4
"GCA_001018735.2_ASM101873v2"	"mannitol_transporters"	"MRSA"	42
"GCA_001018735.2_ASM101873v2"	"mannose_transporters"	"MRSA"	8
"GCA_001018735.2_ASM101873v2"	"polysia_transporters"	"MRSA"	3
"GCA_001018735.2_ASM101873v2"	"ribose_transporters"	"MRSA"	25
"GCA_001018735.2_ASM101873v2"	"sia_transporters"	"MRSA"	5
"GCA_001018735.2_ASM101873v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001018775.2_ASM101877v2"	"arabinose_transporters"	"MSSA"	22
"GCA_001018775.2_ASM101877v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018775.2_ASM101877v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018775.2_ASM101877v2"	"lactose_transporters"	"MSSA"	5
"GCA_001018775.2_ASM101877v2"	"mannitol_transporters"	"MSSA"	44
"GCA_001018775.2_ASM101877v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018775.2_ASM101877v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018775.2_ASM101877v2"	"ribose_transporters"	"MSSA"	23
"GCA_001018775.2_ASM101877v2"	"sia_transporters"	"MSSA"	5
"GCA_001018775.2_ASM101877v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018805.2_ASM101880v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001018805.2_ASM101880v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018805.2_ASM101880v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018805.2_ASM101880v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018805.2_ASM101880v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001018805.2_ASM101880v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018805.2_ASM101880v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018805.2_ASM101880v2"	"ribose_transporters"	"MSSA"	24
"GCA_001018805.2_ASM101880v2"	"sia_transporters"	"MSSA"	5
"GCA_001018805.2_ASM101880v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018835.2_ASM101883v2"	"arabinose_transporters"	"MRSA"	24
"GCA_001018835.2_ASM101883v2"	"galactose_transporters"	"MRSA"	2
"GCA_001018835.2_ASM101883v2"	"glucose_transporters"	"MRSA"	19
"GCA_001018835.2_ASM101883v2"	"lactose_transporters"	"MRSA"	7
"GCA_001018835.2_ASM101883v2"	"mannitol_transporters"	"MRSA"	43
"GCA_001018835.2_ASM101883v2"	"mannose_transporters"	"MRSA"	8
"GCA_001018835.2_ASM101883v2"	"polysia_transporters"	"MRSA"	3
"GCA_001018835.2_ASM101883v2"	"ribose_transporters"	"MRSA"	22
"GCA_001018835.2_ASM101883v2"	"sia_transporters"	"MRSA"	5
"GCA_001018835.2_ASM101883v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001018845.2_ASM101884v2"	"arabinose_transporters"	"MSSA"	23
"GCA_001018845.2_ASM101884v2"	"galactose_transporters"	"MSSA"	1
"GCA_001018845.2_ASM101884v2"	"glucose_transporters"	"MSSA"	20
"GCA_001018845.2_ASM101884v2"	"lactose_transporters"	"MSSA"	12
"GCA_001018845.2_ASM101884v2"	"mannitol_transporters"	"MSSA"	41
"GCA_001018845.2_ASM101884v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018845.2_ASM101884v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018845.2_ASM101884v2"	"ribose_transporters"	"MSSA"	22
"GCA_001018845.2_ASM101884v2"	"sia_transporters"	"MSSA"	6
"GCA_001018845.2_ASM101884v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018915.2_ASM101891v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001018915.2_ASM101891v2"	"galactose_transporters"	"MSSA"	2
"GCA_001018915.2_ASM101891v2"	"glucose_transporters"	"MSSA"	19
"GCA_001018915.2_ASM101891v2"	"lactose_transporters"	"MSSA"	4
"GCA_001018915.2_ASM101891v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001018915.2_ASM101891v2"	"mannose_transporters"	"MSSA"	8
"GCA_001018915.2_ASM101891v2"	"polysia_transporters"	"MSSA"	3
"GCA_001018915.2_ASM101891v2"	"ribose_transporters"	"MSSA"	24
"GCA_001018915.2_ASM101891v2"	"sia_transporters"	"MSSA"	5
"GCA_001018915.2_ASM101891v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001018975.2_ASM101897v2"	"arabinose_transporters"	"MRSA"	23
"GCA_001018975.2_ASM101897v2"	"galactose_transporters"	"MRSA"	2
"GCA_001018975.2_ASM101897v2"	"glucose_transporters"	"MRSA"	19
"GCA_001018975.2_ASM101897v2"	"lactose_transporters"	"MRSA"	10
"GCA_001018975.2_ASM101897v2"	"mannitol_transporters"	"MRSA"	45
"GCA_001018975.2_ASM101897v2"	"mannose_transporters"	"MRSA"	8
"GCA_001018975.2_ASM101897v2"	"polysia_transporters"	"MRSA"	3
"GCA_001018975.2_ASM101897v2"	"ribose_transporters"	"MRSA"	21
"GCA_001018975.2_ASM101897v2"	"sia_transporters"	"MRSA"	6
"GCA_001018975.2_ASM101897v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001019255.2_ASM101925v2"	"arabinose_transporters"	"MRSA"	22
"GCA_001019255.2_ASM101925v2"	"galactose_transporters"	"MRSA"	2
"GCA_001019255.2_ASM101925v2"	"glucose_transporters"	"MRSA"	19
"GCA_001019255.2_ASM101925v2"	"lactose_transporters"	"MRSA"	5
"GCA_001019255.2_ASM101925v2"	"mannitol_transporters"	"MRSA"	44
"GCA_001019255.2_ASM101925v2"	"mannose_transporters"	"MRSA"	8
"GCA_001019255.2_ASM101925v2"	"polysia_transporters"	"MRSA"	3
"GCA_001019255.2_ASM101925v2"	"ribose_transporters"	"MRSA"	24
"GCA_001019255.2_ASM101925v2"	"sia_transporters"	"MRSA"	5
"GCA_001019255.2_ASM101925v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001019275.2_ASM101927v2"	"arabinose_transporters"	"MSSA"	21
"GCA_001019275.2_ASM101927v2"	"galactose_transporters"	"MSSA"	2
"GCA_001019275.2_ASM101927v2"	"glucose_transporters"	"MSSA"	19
"GCA_001019275.2_ASM101927v2"	"lactose_transporters"	"MSSA"	4
"GCA_001019275.2_ASM101927v2"	"mannitol_transporters"	"MSSA"	42
"GCA_001019275.2_ASM101927v2"	"mannose_transporters"	"MSSA"	8
"GCA_001019275.2_ASM101927v2"	"polysia_transporters"	"MSSA"	3
"GCA_001019275.2_ASM101927v2"	"ribose_transporters"	"MSSA"	24
"GCA_001019275.2_ASM101927v2"	"sia_transporters"	"MSSA"	5
"GCA_001019275.2_ASM101927v2"	"sucrose_transporters"	"MSSA"	3
"GCA_001019395.2_ASM101939v2"	"arabinose_transporters"	"MRSA"	23
"GCA_001019395.2_ASM101939v2"	"galactose_transporters"	"MRSA"	2
"GCA_001019395.2_ASM101939v2"	"glucose_transporters"	"MRSA"	20
"GCA_001019395.2_ASM101939v2"	"lactose_transporters"	"MRSA"	7
"GCA_001019395.2_ASM101939v2"	"mannitol_transporters"	"MRSA"	43
"GCA_001019395.2_ASM101939v2"	"mannose_transporters"	"MRSA"	8
"GCA_001019395.2_ASM101939v2"	"polysia_transporters"	"MRSA"	3
"GCA_001019395.2_ASM101939v2"	"ribose_transporters"	"MRSA"	21
"GCA_001019395.2_ASM101939v2"	"sia_transporters"	"MRSA"	5
"GCA_001019395.2_ASM101939v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001019485.2_ASM101948v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001019485.2_ASM101948v2"	"galactose_transporters"	"MRSA"	2
"GCA_001019485.2_ASM101948v2"	"glucose_transporters"	"MRSA"	20
"GCA_001019485.2_ASM101948v2"	"lactose_transporters"	"MRSA"	4
"GCA_001019485.2_ASM101948v2"	"mannitol_transporters"	"MRSA"	42
"GCA_001019485.2_ASM101948v2"	"mannose_transporters"	"MRSA"	8
"GCA_001019485.2_ASM101948v2"	"polysia_transporters"	"MRSA"	3
"GCA_001019485.2_ASM101948v2"	"ribose_transporters"	"MRSA"	25
"GCA_001019485.2_ASM101948v2"	"sia_transporters"	"MRSA"	5
"GCA_001019485.2_ASM101948v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001019495.2_ASM101949v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001019495.2_ASM101949v2"	"galactose_transporters"	"MRSA"	2
"GCA_001019495.2_ASM101949v2"	"glucose_transporters"	"MRSA"	20
"GCA_001019495.2_ASM101949v2"	"lactose_transporters"	"MRSA"	6
"GCA_001019495.2_ASM101949v2"	"mannitol_transporters"	"MRSA"	44
"GCA_001019495.2_ASM101949v2"	"mannose_transporters"	"MRSA"	8
"GCA_001019495.2_ASM101949v2"	"polysia_transporters"	"MRSA"	3
"GCA_001019495.2_ASM101949v2"	"ribose_transporters"	"MRSA"	23
"GCA_001019495.2_ASM101949v2"	"sia_transporters"	"MRSA"	6
"GCA_001019495.2_ASM101949v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001021895.1_ASM102189v1"	"arabinose_transporters"	"MRSA"	22
"GCA_001021895.1_ASM102189v1"	"galactose_transporters"	"MRSA"	2
"GCA_001021895.1_ASM102189v1"	"glucose_transporters"	"MRSA"	19
"GCA_001021895.1_ASM102189v1"	"lactose_transporters"	"MRSA"	4
"GCA_001021895.1_ASM102189v1"	"mannitol_transporters"	"MRSA"	41
"GCA_001021895.1_ASM102189v1"	"mannose_transporters"	"MRSA"	8
"GCA_001021895.1_ASM102189v1"	"polysia_transporters"	"MRSA"	3
"GCA_001021895.1_ASM102189v1"	"ribose_transporters"	"MRSA"	25
"GCA_001021895.1_ASM102189v1"	"sia_transporters"	"MRSA"	5
"GCA_001021895.1_ASM102189v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001045795.2_ASM104579v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001045795.2_ASM104579v2"	"galactose_transporters"	"MRSA"	2
"GCA_001045795.2_ASM104579v2"	"glucose_transporters"	"MRSA"	19
"GCA_001045795.2_ASM104579v2"	"lactose_transporters"	"MRSA"	4
"GCA_001045795.2_ASM104579v2"	"mannitol_transporters"	"MRSA"	42
"GCA_001045795.2_ASM104579v2"	"mannose_transporters"	"MRSA"	8
"GCA_001045795.2_ASM104579v2"	"polysia_transporters"	"MRSA"	4
"GCA_001045795.2_ASM104579v2"	"ribose_transporters"	"MRSA"	25
"GCA_001045795.2_ASM104579v2"	"sia_transporters"	"MRSA"	5
"GCA_001045795.2_ASM104579v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001045995.2_ASM104599v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001045995.2_ASM104599v2"	"galactose_transporters"	"MRSA"	2
"GCA_001045995.2_ASM104599v2"	"glucose_transporters"	"MRSA"	19
"GCA_001045995.2_ASM104599v2"	"lactose_transporters"	"MRSA"	4
"GCA_001045995.2_ASM104599v2"	"mannitol_transporters"	"MRSA"	42
"GCA_001045995.2_ASM104599v2"	"mannose_transporters"	"MRSA"	8
"GCA_001045995.2_ASM104599v2"	"polysia_transporters"	"MRSA"	3
"GCA_001045995.2_ASM104599v2"	"ribose_transporters"	"MRSA"	26
"GCA_001045995.2_ASM104599v2"	"sia_transporters"	"MRSA"	5
"GCA_001045995.2_ASM104599v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001046095.2_ASM104609v2"	"arabinose_transporters"	"MRSA"	21
"GCA_001046095.2_ASM104609v2"	"galactose_transporters"	"MRSA"	2
"GCA_001046095.2_ASM104609v2"	"glucose_transporters"	"MRSA"	20
"GCA_001046095.2_ASM104609v2"	"lactose_transporters"	"MRSA"	4
"GCA_001046095.2_ASM104609v2"	"mannitol_transporters"	"MRSA"	42
"GCA_001046095.2_ASM104609v2"	"mannose_transporters"	"MRSA"	8
"GCA_001046095.2_ASM104609v2"	"polysia_transporters"	"MRSA"	3
"GCA_001046095.2_ASM104609v2"	"ribose_transporters"	"MRSA"	24
"GCA_001046095.2_ASM104609v2"	"sia_transporters"	"MRSA"	6
"GCA_001046095.2_ASM104609v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001183705.3_ASM118370v3"	"arabinose_transporters"	"MRSA"	21
"GCA_001183705.3_ASM118370v3"	"galactose_transporters"	"MRSA"	2
"GCA_001183705.3_ASM118370v3"	"glucose_transporters"	"MRSA"	19
"GCA_001183705.3_ASM118370v3"	"lactose_transporters"	"MRSA"	6
"GCA_001183705.3_ASM118370v3"	"mannitol_transporters"	"MRSA"	44
"GCA_001183705.3_ASM118370v3"	"mannose_transporters"	"MRSA"	8
"GCA_001183705.3_ASM118370v3"	"polysia_transporters"	"MRSA"	3
"GCA_001183705.3_ASM118370v3"	"ribose_transporters"	"MRSA"	26
"GCA_001183705.3_ASM118370v3"	"sia_transporters"	"MRSA"	5
"GCA_001183705.3_ASM118370v3"	"sucrose_transporters"	"MRSA"	3
"GCA_001183725.2_ASM118372v2"	"arabinose_transporters"	"MRSA"	22
"GCA_001183725.2_ASM118372v2"	"galactose_transporters"	"MRSA"	2
"GCA_001183725.2_ASM118372v2"	"glucose_transporters"	"MRSA"	19
"GCA_001183725.2_ASM118372v2"	"lactose_transporters"	"MRSA"	6
"GCA_001183725.2_ASM118372v2"	"mannitol_transporters"	"MRSA"	44
"GCA_001183725.2_ASM118372v2"	"mannose_transporters"	"MRSA"	8
"GCA_001183725.2_ASM118372v2"	"polysia_transporters"	"MRSA"	3
"GCA_001183725.2_ASM118372v2"	"ribose_transporters"	"MRSA"	26
"GCA_001183725.2_ASM118372v2"	"sia_transporters"	"MRSA"	5
"GCA_001183725.2_ASM118372v2"	"sucrose_transporters"	"MRSA"	3
"GCA_001281145.1_ASM128114v1"	"arabinose_transporters"	"MRSA"	22
"GCA_001281145.1_ASM128114v1"	"galactose_transporters"	"MRSA"	2
"GCA_001281145.1_ASM128114v1"	"glucose_transporters"	"MRSA"	19
"GCA_001281145.1_ASM128114v1"	"lactose_transporters"	"MRSA"	5
"GCA_001281145.1_ASM128114v1"	"mannitol_transporters"	"MRSA"	44
"GCA_001281145.1_ASM128114v1"	"mannose_transporters"	"MRSA"	8
"GCA_001281145.1_ASM128114v1"	"polysia_transporters"	"MRSA"	3
"GCA_001281145.1_ASM128114v1"	"ribose_transporters"	"MRSA"	23
"GCA_001281145.1_ASM128114v1"	"sia_transporters"	"MRSA"	5
"GCA_001281145.1_ASM128114v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001444345.1_ASM144434v1"	"arabinose_transporters"	"MRSA"	22
"GCA_001444345.1_ASM144434v1"	"galactose_transporters"	"MRSA"	2
"GCA_001444345.1_ASM144434v1"	"glucose_transporters"	"MRSA"	20
"GCA_001444345.1_ASM144434v1"	"lactose_transporters"	"MRSA"	9
"GCA_001444345.1_ASM144434v1"	"mannitol_transporters"	"MRSA"	41
"GCA_001444345.1_ASM144434v1"	"mannose_transporters"	"MRSA"	8
"GCA_001444345.1_ASM144434v1"	"polysia_transporters"	"MRSA"	3
"GCA_001444345.1_ASM144434v1"	"ribose_transporters"	"MRSA"	22
"GCA_001444345.1_ASM144434v1"	"sia_transporters"	"MRSA"	6
"GCA_001444345.1_ASM144434v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001457495.1_NCTC13435"	"arabinose_transporters"	"MRSA"	20
"GCA_001457495.1_NCTC13435"	"galactose_transporters"	"MRSA"	2
"GCA_001457495.1_NCTC13435"	"glucose_transporters"	"MRSA"	19
"GCA_001457495.1_NCTC13435"	"lactose_transporters"	"MRSA"	4
"GCA_001457495.1_NCTC13435"	"mannitol_transporters"	"MRSA"	42
"GCA_001457495.1_NCTC13435"	"mannose_transporters"	"MRSA"	8
"GCA_001457495.1_NCTC13435"	"polysia_transporters"	"MRSA"	3
"GCA_001457495.1_NCTC13435"	"ribose_transporters"	"MRSA"	23
"GCA_001457495.1_NCTC13435"	"sia_transporters"	"MRSA"	5
"GCA_001457495.1_NCTC13435"	"sucrose_transporters"	"MRSA"	3
"GCA_001465675.1_ASM146567v1"	"arabinose_transporters"	"MRSA"	21
"GCA_001465675.1_ASM146567v1"	"galactose_transporters"	"MRSA"	2
"GCA_001465675.1_ASM146567v1"	"glucose_transporters"	"MRSA"	20
"GCA_001465675.1_ASM146567v1"	"lactose_transporters"	"MRSA"	4
"GCA_001465675.1_ASM146567v1"	"mannitol_transporters"	"MRSA"	41
"GCA_001465675.1_ASM146567v1"	"mannose_transporters"	"MRSA"	8
"GCA_001465675.1_ASM146567v1"	"polysia_transporters"	"MRSA"	3
"GCA_001465675.1_ASM146567v1"	"ribose_transporters"	"MRSA"	21
"GCA_001465675.1_ASM146567v1"	"sia_transporters"	"MRSA"	6
"GCA_001465675.1_ASM146567v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001515665.1_ASM151566v1"	"arabinose_transporters"	"MRSA"	22
"GCA_001515665.1_ASM151566v1"	"galactose_transporters"	"MRSA"	2
"GCA_001515665.1_ASM151566v1"	"glucose_transporters"	"MRSA"	19
"GCA_001515665.1_ASM151566v1"	"lactose_transporters"	"MRSA"	4
"GCA_001515665.1_ASM151566v1"	"mannitol_transporters"	"MRSA"	42
"GCA_001515665.1_ASM151566v1"	"mannose_transporters"	"MRSA"	8
"GCA_001515665.1_ASM151566v1"	"polysia_transporters"	"MRSA"	3
"GCA_001515665.1_ASM151566v1"	"ribose_transporters"	"MRSA"	24
"GCA_001515665.1_ASM151566v1"	"sia_transporters"	"MRSA"	5
"GCA_001515665.1_ASM151566v1"	"sucrose_transporters"	"MRSA"	3
"GCA_001515685.1_ASM151568v1"	"arabinose_transporters"	"MRSA"	21
